key,dataset,video_id,object_id,expression_id,description_type,expression,prompt_method,prompt,candidate_count,oracle_track_id,oracle_J,oracle_F,oracle_J_and_F,recall_at_0_3,recall_at_0_5,recall_at_0_7,candidate_metrics
long_rvos/8093ebd9a3/3/8/raw_expression,long_rvos,8093ebd9a3,3,8,static,A person on the right top of a tank.,raw_expression,A person on the right top of a tank.,2,1,0.2895595612187181,0.4111403216152921,0.35034994141700515,1,0,0,"[{""track_id"":0,""confidence"":0.675126850605011,""J"":0.09521171980040294,""F"":0.23825746260723055,""J_and_F"":0.16673459120381673},{""track_id"":1,""confidence"":0.7104072570800781,""J"":0.2895595612187181,""F"":0.4111403216152921,""J_and_F"":0.35034994141700515}]"
long_rvos/8093ebd9a3/3/8/concept,long_rvos,8093ebd9a3,3,8,static,A person on the right top of a tank.,concept,person,3,2,0.537562627596758,0.6699645528328755,0.6037635902148167,1,1,0,"[{""track_id"":0,""confidence"":0.7419355511665344,""J"":0.1646104238727865,""F"":0.49061508436139767,""J_and_F"":0.32761275411709206},{""track_id"":1,""confidence"":0.6640419960021973,""J"":0.09375,""F"":0.09375,""J_and_F"":0.09375},{""track_id"":2,""confidence"":0.675126850605011,""J"":0.537562627596758,""F"":0.6699645528328755,""J_and_F"":0.6037635902148167}]"
long_rvos/8093ebd9a3/3/8/qwen_concept,long_rvos,8093ebd9a3,3,8,static,A person on the right top of a tank.,qwen_concept,person,3,2,0.537562627596758,0.6699645528328755,0.6037635902148167,1,1,0,"[{""track_id"":0,""confidence"":0.7419355511665344,""J"":0.1646104238727865,""F"":0.49061508436139767,""J_and_F"":0.32761275411709206},{""track_id"":1,""confidence"":0.6640419960021973,""J"":0.09375,""F"":0.09375,""J_and_F"":0.09375},{""track_id"":2,""confidence"":0.675126850605011,""J"":0.537562627596758,""F"":0.6699645528328755,""J_and_F"":0.6037635902148167}]"
long_rvos/a500f0e77c/1/1/raw_expression,long_rvos,a500f0e77c,1,1,dynamic,"A girl runs around the living room, then lies down on the floor before getting up and sitting on a toy car, and continues running around.",raw_expression,"A girl runs around the living room, then lies down on the floor before getting up and sitting on a toy car, and continues running around.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/a500f0e77c/1/1/concept,long_rvos,a500f0e77c,1,1,dynamic,"A girl runs around the living room, then lies down on the floor before getting up and sitting on a toy car, and continues running around.",concept,girl,3,0,0.8474950233478946,0.8627815042143929,0.8551382637811438,1,1,1,"[{""track_id"":0,""confidence"":0.921951174736023,""J"":0.8474950233478946,""F"":0.8627815042143929,""J_and_F"":0.8551382637811438},{""track_id"":1,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":2,""confidence"":0.8048780560493469,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875}]"
long_rvos/a500f0e77c/1/1/qwen_concept,long_rvos,a500f0e77c,1,1,dynamic,"A girl runs around the living room, then lies down on the floor before getting up and sitting on a toy car, and continues running around.",qwen_concept,girl,3,0,0.8474950233478946,0.8627815042143929,0.8551382637811438,1,1,1,"[{""track_id"":0,""confidence"":0.921951174736023,""J"":0.8474950233478946,""F"":0.8627815042143929,""J_and_F"":0.8551382637811438},{""track_id"":1,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":2,""confidence"":0.8048780560493469,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875}]"
long_rvos/a500f0e77c/1/4/raw_expression,long_rvos,a500f0e77c,1,4,hybrid,"A little girl wearing red clothes, spinning in circles and running around.",raw_expression,"A little girl wearing red clothes, spinning in circles and running around.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/a500f0e77c/1/4/concept,long_rvos,a500f0e77c,1,4,hybrid,"A little girl wearing red clothes, spinning in circles and running around.",concept,little girl,3,0,0.838084990770637,0.8524063457079699,0.8452456682393035,1,1,1,"[{""track_id"":0,""confidence"":0.9532163739204407,""J"":0.838084990770637,""F"":0.8524063457079699,""J_and_F"":0.8452456682393035},{""track_id"":1,""confidence"":0.7460317611694336,""J"":0.04856695853714055,""F"":0.06862145962112282,""J_and_F"":0.05859420907913168},{""track_id"":3,""confidence"":0.7064220309257507,""J"":0.04698020021261517,""F"":0.05703160094096508,""J_and_F"":0.05200590057679012}]"
long_rvos/a500f0e77c/1/4/qwen_concept,long_rvos,a500f0e77c,1,4,hybrid,"A little girl wearing red clothes, spinning in circles and running around.",qwen_concept,girl,3,0,0.8474950233478946,0.8627815042143929,0.8551382637811438,1,1,1,"[{""track_id"":0,""confidence"":0.921951174736023,""J"":0.8474950233478946,""F"":0.8627815042143929,""J_and_F"":0.8551382637811438},{""track_id"":1,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":2,""confidence"":0.8048780560493469,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875}]"
long_rvos/a500f0e77c/1/0/raw_expression,long_rvos,a500f0e77c,1,0,static,A little girl wearing pink clothes.,raw_expression,A little girl wearing pink clothes.,1,0,0.685246953942273,0.7043321679054064,0.6947895609238397,1,1,0,"[{""track_id"":0,""confidence"":0.6878048777580261,""J"":0.685246953942273,""F"":0.7043321679054064,""J_and_F"":0.6947895609238397}]"
long_rvos/a500f0e77c/1/0/concept,long_rvos,a500f0e77c,1,0,static,A little girl wearing pink clothes.,concept,little girl,3,0,0.838084990770637,0.8524063457079699,0.8452456682393035,1,1,1,"[{""track_id"":0,""confidence"":0.9532163739204407,""J"":0.838084990770637,""F"":0.8524063457079699,""J_and_F"":0.8452456682393035},{""track_id"":1,""confidence"":0.7460317611694336,""J"":0.04856695853714055,""F"":0.06862145962112282,""J_and_F"":0.05859420907913168},{""track_id"":3,""confidence"":0.7064220309257507,""J"":0.04698020021261517,""F"":0.05703160094096508,""J_and_F"":0.05200590057679012}]"
long_rvos/a500f0e77c/1/0/qwen_concept,long_rvos,a500f0e77c,1,0,static,A little girl wearing pink clothes.,qwen_concept,girl,3,0,0.8474950233478946,0.8627815042143929,0.8551382637811438,1,1,1,"[{""track_id"":0,""confidence"":0.921951174736023,""J"":0.8474950233478946,""F"":0.8627815042143929,""J_and_F"":0.8551382637811438},{""track_id"":1,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":2,""confidence"":0.8048780560493469,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875}]"
long_rvos/939b6aed6d/7/26/raw_expression,long_rvos,939b6aed6d,7,26,dynamic,"The man is watching a band perform, occasionally turning his head.",raw_expression,"The man is watching a band perform, occasionally turning his head.",5,0,0.15625,0.15625,0.15625,0,0,0,"[{""track_id"":0,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":1,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":2,""confidence"":0.7815700173377991,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":4,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":5,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/26/concept,long_rvos,939b6aed6d,7,26,dynamic,"The man is watching a band perform, occasionally turning his head.",concept,man,15,0,0.821840357469651,0.7978386520828435,0.8098395047762472,1,1,1,"[{""track_id"":0,""confidence"":0.7419355511665344,""J"":0.821840357469651,""F"":0.7978386520828435,""J_and_F"":0.8098395047762472},{""track_id"":1,""confidence"":0.859649121761322,""J"":0.00011166928391688561,""F"":0.027119912103776296,""J_and_F"":0.01361579069384659},{""track_id"":2,""confidence"":0.7419355511665344,""J"":0.0,""F"":0.0,""J_and_F"":0.0},{""track_id"":3,""confidence"":0.7852349281311035,""J"":0.002686868514981022,""F"":0.07038525975561924,""J_and_F"":0.03653606413530013},{""track_id"":4,""confidence"":0.7575758099555969,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":5,""confidence"":0.7575758099555969,""J"":1.430638796458149e-05,""F"":0.008558514717002148,""J_and_F"":0.004286410552483365},{""track_id"":6,""confidence"":0.8083832263946533,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":7,""confidence"":0.7620818018913269,""J"":0.15627270914569302,""F"":0.15767916447684283,""J_and_F"":0.15697593681126792},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.07813209136293814,""F"":0.08291011305838582,""J_and_F"":0.08052110221066197},{""track_id"":9,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":10,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":11,""confidence"":0.7229437232017517,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":13,""confidence"":0.7730495929718018,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":14,""confidence"":0.6800000071525574,""J"":0.15630137610835246,""F"":0.17240765150691795,""J_and_F"":0.16435451380763522},{""track_id"":16,""confidence"":0.6995305418968201,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/26/qwen_concept,long_rvos,939b6aed6d,7,26,dynamic,"The man is watching a band perform, occasionally turning his head.",qwen_concept,man,15,0,0.821840357469651,0.7978386520828435,0.8098395047762472,1,1,1,"[{""track_id"":0,""confidence"":0.7419355511665344,""J"":0.821840357469651,""F"":0.7978386520828435,""J_and_F"":0.8098395047762472},{""track_id"":1,""confidence"":0.859649121761322,""J"":0.00011166928391688561,""F"":0.027119912103776296,""J_and_F"":0.01361579069384659},{""track_id"":2,""confidence"":0.7419355511665344,""J"":0.0,""F"":0.0,""J_and_F"":0.0},{""track_id"":3,""confidence"":0.7852349281311035,""J"":0.002686868514981022,""F"":0.07038525975561924,""J_and_F"":0.03653606413530013},{""track_id"":4,""confidence"":0.7575758099555969,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":5,""confidence"":0.7575758099555969,""J"":1.430638796458149e-05,""F"":0.008558514717002148,""J_and_F"":0.004286410552483365},{""track_id"":6,""confidence"":0.8083832263946533,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":7,""confidence"":0.7620818018913269,""J"":0.15627270914569302,""F"":0.15767916447684283,""J_and_F"":0.15697593681126792},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.07813209136293814,""F"":0.08291011305838582,""J_and_F"":0.08052110221066197},{""track_id"":9,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":10,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":11,""confidence"":0.7229437232017517,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":13,""confidence"":0.7730495929718018,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":14,""confidence"":0.6800000071525574,""J"":0.15630137610835246,""F"":0.17240765150691795,""J_and_F"":0.16435451380763522},{""track_id"":16,""confidence"":0.6995305418968201,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/33/raw_expression,long_rvos,939b6aed6d,7,33,hybrid,"A man in a black coat watches the band perform, occasionally turning his head.",raw_expression,"A man in a black coat watches the band perform, occasionally turning his head.",1,1,0.15625,0.15625,0.15625,0,0,0,"[{""track_id"":1,""confidence"":0.6683937907218933,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/33/concept,long_rvos,939b6aed6d,7,33,hybrid,"A man in a black coat watches the band perform, occasionally turning his head.",concept,man,15,0,0.821840357469651,0.7978386520828435,0.8098395047762472,1,1,1,"[{""track_id"":0,""confidence"":0.7419355511665344,""J"":0.821840357469651,""F"":0.7978386520828435,""J_and_F"":0.8098395047762472},{""track_id"":1,""confidence"":0.859649121761322,""J"":0.00011166928391688561,""F"":0.027119912103776296,""J_and_F"":0.01361579069384659},{""track_id"":2,""confidence"":0.7419355511665344,""J"":0.0,""F"":0.0,""J_and_F"":0.0},{""track_id"":3,""confidence"":0.7852349281311035,""J"":0.002686868514981022,""F"":0.07038525975561924,""J_and_F"":0.03653606413530013},{""track_id"":4,""confidence"":0.7575758099555969,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":5,""confidence"":0.7575758099555969,""J"":1.430638796458149e-05,""F"":0.008558514717002148,""J_and_F"":0.004286410552483365},{""track_id"":6,""confidence"":0.8083832263946533,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":7,""confidence"":0.7620818018913269,""J"":0.15627270914569302,""F"":0.15767916447684283,""J_and_F"":0.15697593681126792},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.07813209136293814,""F"":0.08291011305838582,""J_and_F"":0.08052110221066197},{""track_id"":9,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":10,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":11,""confidence"":0.7229437232017517,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":13,""confidence"":0.7730495929718018,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":14,""confidence"":0.6800000071525574,""J"":0.15630137610835246,""F"":0.17240765150691795,""J_and_F"":0.16435451380763522},{""track_id"":16,""confidence"":0.6995305418968201,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/33/qwen_concept,long_rvos,939b6aed6d,7,33,hybrid,"A man in a black coat watches the band perform, occasionally turning his head.",qwen_concept,man in a black coat,1,0,0.15625,0.15625,0.15625,0,0,0,"[{""track_id"":0,""confidence"":0.7730495929718018,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/24/raw_expression,long_rvos,939b6aed6d,7,24,static,A man sitting in the audience.,raw_expression,A man sitting in the audience.,8,0,0.649882258707571,0.6613568373556645,0.6556195480316178,1,1,0,"[{""track_id"":0,""confidence"":0.7229437232017517,""J"":0.649882258707571,""F"":0.6613568373556645,""J_and_F"":0.6556195480316178},{""track_id"":1,""confidence"":0.7037037014961243,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":2,""confidence"":0.827957034111023,""J"":0.3368815466313676,""F"":0.37635024247629867,""J_and_F"":0.35661589455383313},{""track_id"":3,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":4,""confidence"":0.6559139490127563,""J"":0.15625043958980994,""F"":0.15635724740082768,""J_and_F"":0.1563038434953188},{""track_id"":5,""confidence"":0.7387754917144775,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":6,""confidence"":0.6878048777580261,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":7,""confidence"":0.6604774594306946,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/24/concept,long_rvos,939b6aed6d,7,24,static,A man sitting in the audience.,concept,man,15,0,0.821840357469651,0.7978386520828435,0.8098395047762472,1,1,1,"[{""track_id"":0,""confidence"":0.7419355511665344,""J"":0.821840357469651,""F"":0.7978386520828435,""J_and_F"":0.8098395047762472},{""track_id"":1,""confidence"":0.859649121761322,""J"":0.00011166928391688561,""F"":0.027119912103776296,""J_and_F"":0.01361579069384659},{""track_id"":2,""confidence"":0.7419355511665344,""J"":0.0,""F"":0.0,""J_and_F"":0.0},{""track_id"":3,""confidence"":0.7852349281311035,""J"":0.002686868514981022,""F"":0.07038525975561924,""J_and_F"":0.03653606413530013},{""track_id"":4,""confidence"":0.7575758099555969,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":5,""confidence"":0.7575758099555969,""J"":1.430638796458149e-05,""F"":0.008558514717002148,""J_and_F"":0.004286410552483365},{""track_id"":6,""confidence"":0.8083832263946533,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":7,""confidence"":0.7620818018913269,""J"":0.15627270914569302,""F"":0.15767916447684283,""J_and_F"":0.15697593681126792},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.07813209136293814,""F"":0.08291011305838582,""J_and_F"":0.08052110221066197},{""track_id"":9,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":10,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":11,""confidence"":0.7229437232017517,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":13,""confidence"":0.7730495929718018,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":14,""confidence"":0.6800000071525574,""J"":0.15630137610835246,""F"":0.17240765150691795,""J_and_F"":0.16435451380763522},{""track_id"":16,""confidence"":0.6995305418968201,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/24/qwen_concept,long_rvos,939b6aed6d,7,24,static,A man sitting in the audience.,qwen_concept,man,15,0,0.821840357469651,0.7978386520828435,0.8098395047762472,1,1,1,"[{""track_id"":0,""confidence"":0.7419355511665344,""J"":0.821840357469651,""F"":0.7978386520828435,""J_and_F"":0.8098395047762472},{""track_id"":1,""confidence"":0.859649121761322,""J"":0.00011166928391688561,""F"":0.027119912103776296,""J_and_F"":0.01361579069384659},{""track_id"":2,""confidence"":0.7419355511665344,""J"":0.0,""F"":0.0,""J_and_F"":0.0},{""track_id"":3,""confidence"":0.7852349281311035,""J"":0.002686868514981022,""F"":0.07038525975561924,""J_and_F"":0.03653606413530013},{""track_id"":4,""confidence"":0.7575758099555969,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":5,""confidence"":0.7575758099555969,""J"":1.430638796458149e-05,""F"":0.008558514717002148,""J_and_F"":0.004286410552483365},{""track_id"":6,""confidence"":0.8083832263946533,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":7,""confidence"":0.7620818018913269,""J"":0.15627270914569302,""F"":0.15767916447684283,""J_and_F"":0.15697593681126792},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.07813209136293814,""F"":0.08291011305838582,""J_and_F"":0.08052110221066197},{""track_id"":9,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":10,""confidence"":null,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":11,""confidence"":0.7229437232017517,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":13,""confidence"":0.7730495929718018,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625},{""track_id"":14,""confidence"":0.6800000071525574,""J"":0.15630137610835246,""F"":0.17240765150691795,""J_and_F"":0.16435451380763522},{""track_id"":16,""confidence"":0.6995305418968201,""J"":0.15625,""F"":0.15625,""J_and_F"":0.15625}]"
long_rvos/939b6aed6d/7/25/raw_expression,long_rvos,939b6aed6d,7,25,static,"A short-haired man in a black coat, with a band in front of him and a few people watching the performance on the right.",raw_expression,"A short-haired man in a black coat, with a band in front of him and a few people watching the performance on the right.",0,,0.0,0.0,0.0,0,0,0,[]
